,history_id,station_name,province,lon,lat,elevation (m),Tmean,Tmin (degC),Tmax (degC),HDD (degC-day),rlon,rlat
237,1893,WHITEHORSE A,YT,-135.069,60.7095,706,0,-36,19,6648,-18.468791200743226,17.7729222850007
238,1896,WHITEHORSE RIVERDALE,YT,-135.02700000000002,60.71,640,0,-37,21,6522,-18.449578384845026,17.763557069731544
239,1912,CAPE PARRY A,NT,-124.71700000000001,70.1667,87,-11,-37,11,10993,-9.983429469768042,24.460936365558343
240,1919,DELINE CS,NT,-123.43299999999999,65.2086,213,-6,-37,17,8958,-11.432770199531417,19.663546246690753
241,1922,DELINE A,NT,-123.436,65.2111,214,-6,-39,22,8791,-11.43309689861993,19.666327907516084
242,1928,FORT GOOD HOPE CS,NT,-128.644,66.2422,82,-4,-40,22,8620,-13.124659609447363,21.43659517878678
243,1930,FORT LIARD A,NT,-123.46700000000001,60.235,216,-1,-36,23,6933,-13.24175469075378,14.99909914460157
244,1932,FORT LIARD,NT,-123.46700000000001,60.2333,213,0,-33,20,6779,-13.242353392775371,14.997500532148845
245,1942,FORT PROVIDENCE,NT,-117.602,61.3169,162,-2,-37,20,7490,-10.077110170574896,15.15615711513494
246,1944,FORT RELIANCE,NT,-109.167,62.7167,166,-7,-42,19,9013,-5.7587229165762075,15.66795069496372
247,1951,FORT SIMPSON A,NT,-121.23700000000001,61.7603,169,-3,-38,23,7609,-11.662896594650553,16.085824204153216
248,1959,FORT SMITH A,NT,-111.962,60.0203,205,-2,-37,23,7277,-7.616430689969889,13.254432412961972
249,1968,HAY RIVER A,NT,-115.78299999999999,60.8397,165,-2,-36,23,7488,-9.324605930233329,14.468960203336742
250,1979,INUVIK A,NT,-133.483,68.3042,68,-8,-41,20,9618,-13.935204799901314,24.11612349673207
251,1994,NORMAN WELLS A,NT,-126.8,65.2825,73,-5,-41,23,8461,-12.797273633836445,20.25328633221057
252,2004,PAULATUK,NT,-124.083,69.3578,6,-8,-36,17,9755,-10.089579069383861,23.628469659569642
253,2015,RAE LAKES,NT,-117.32799999999999,64.1117,221,-5,-40,20,8431,-9.167268951780255,17.814289511711262
254,2029,TUKTOYAKTUK A,NT,-133.026,69.4333,4,-10,-39,20,10160,-13.181003907270492,25.028017177100875
255,2031,TUKTOYAKTUK,NT,-133.017,69.4333,5,-9,-38,21,9908,-13.17794002244732,25.02650427046885
256,2042,YELLOWKNIFE A,NT,-114.44,62.4628,206,-4,-39,20,8142,-8.283411299371597,15.8941364226464
257,2044,YELLOWKNIFE-HENDERSON,NT,-114.383,62.45,200,-3,-38,23,7927,-8.259789927883956,15.875631768388045
258,2064,BAKER LAKE A,NU,-96.0778,64.2989,19,-11,-41,17,10721,0.41775555963923183,16.80137872475479
259,2080,KUGLUKTUK A,NU,-115.14399999999999,67.8167,23,-10,-40,19,10272,-7.243285175467381,21.164734286306757
260,2086,CORAL HARBOUR A,NU,-83.3594,64.1933,62,-11,-41,13,10740,6.170803303022934,17.235601653792568
261,2109,LUPIN A,NU,-111.25,65.7592,490,-11,-40,19,10536,-6.129352998978208,18.822067679202526
262,2112,KUGAARUK A,NU,-89.7972,68.5406,16,-13,-44,18,11210,2.8195155780120023,21.171325355428674
263,2117,RANKIN INLET A,NU,-92.1167,62.8167,32,-10,-40,16,10349,2.3116704332428544,15.389341884371548
264,2132,WHALE COVE A,NU,-92.5981,62.24,12,-10,-39,16,10077,2.119021249199447,14.800021715408086
265,2141,ALERT,NU,-62.2806,82.5178,30,-18,-43,10,13051,5.2749625457498235,36.222662646628834
266,2163,CAMBRIDGE BAY A,NU,-105.13799999999999,69.1081,31,-14,-42,15,11537,-3.1159972251081784,21.771353847100382
267,2169,CAPE DORSET A,NU,-76.525,64.2303,48,-9,-34,14,9831,9.198410704987277,17.945778795694643
268,2173,CAPE DYER A,NU,-61.6167,66.5833,393,-12,-39,11,10604,14.412454916130438,22.39945260697579
269,2179,CLYDE A,NU,-68.5167,70.4861,27,-13,-40,11,11260,10.111462339176834,24.854671892755793
270,2193,EUREKA A,NU,-85.9333,79.9833,10,-19,-48,11,13336,2.272431308433523,32.64541886648805
271,2204,HALL BEACH A,NU,-81.2425,68.7758,9,-13,-41,14,11516,6.082122147370087,21.893848234284437
272,2212,IGLOOLIK,NU,-81.8,69.3833,21,-13,-40,14,11156,5.732695570721799,22.445177502812168
273,2214,IGLOOLIK A,NU,-81.8167,69.3667,53,-13,-41,14,11255,5.7302257997456065,22.42771458680991
274,2216,IQALUIT A,NU,-68.55,63.75,34,-9,-39,15,10033,12.846172943570908,18.615143558311996
275,2252,POND INLET A,NU,-77.9689,72.6894,62,-15,-42,12,11796,6.194640307498111,25.95102437247518
276,2263,RESOLUTE CARS,NU,-94.9694,74.7169,68,-15,-42,10,12261,0.6018099385145664,27.224762925109236
277,2274,TALOYOAK A,NU,-93.5833,69.55,27,-14,-42,14,11633,1.287569506056761,22.07830769192602
278,2290,ULUKHAKTOK A,NT,-117.806,70.7628,36,-11,-40,17,10701,-7.375032573428336,24.25448065255198
279,2297,SACHS HARBOUR CLIMATE,NT,-125.25399999999999,71.9925,88,-12,-37,13,11009,-9.387968858171986,26.214275750688063
280,2299,SACHS HARBOUR A,NT,-125.26700000000001,72.0,86,-13,-41,14,11407,-9.3888415938028,26.222748150746305
281,2309,ALLIANCE SOUTH,AB,-111.78299999999999,52.4167,713,4,-30,24,5269,-8.999069265087329,5.773260603414695
282,2311,ANDREW,AB,-112.23299999999999,54.0167,610,3,-32,23,5909,-8.955686241671224,7.395209682704111
283,2328,BRETON,AB,-114.48299999999999,53.1667,843,4,-26,21,5383,-10.450880366296312,6.843546677198886
284,2332,BRIGHTVIEW,AB,-113.71700000000001,52.9833,815,3,-30,23,5369,-10.039006639652118,6.564121184996623
285,2333,BROWNFIELD,AB,-111.469,52.3192,755,3,-32,24,5519,-8.828124670467513,5.6416115562143885
286,2336,BUSBY,AB,-113.889,53.9968,701,3,-30,22,5683,-9.920377291609324,7.575947888254664
287,2342,CALMAR,AB,-113.863,53.2897,720,3,-31,22,5456,-10.058986180474147,6.882175593512614
288,2346,CAMROSE,AB,-112.81700000000001,53.05,739,3,-30,22,5548,-9.491987419918518,6.5168158846192465
289,2351,CHAILEY,AB,-111.25,53.55,670,2,-32,24,5653,-8.46986631495366,6.827131239788714
290,2361,CONTRACOSTA LAKE,AB,-111.55,51.7667,792,3,-31,23,5547,-8.98025718054277,5.107947636287966
291,2363,CORONATION A,AB,-111.45,52.0667,791,2,-33,22,5719,-8.863542897471344,5.391313639347458
292,2365,CORONATION CLIMATE,AB,-111.449,52.0742,791,2,-31,20,5853,-8.86154402048701,5.398570887919044
293,2369,DAKOTA WEST,AB,-113.95,52.75,865,3,-30,22,5424,-10.227707160008594,6.366494443567938
294,2383,EDMONTON INTERNATIONAL CS,AB,-113.60600000000001,53.3067,715,3,-31,21,5709,-9.90419480859374,6.865939470713725
295,2385,EDMONTON CITY CENTRE A,AB,-113.51799999999999,53.5733,671,4,-28,22,5149,-9.795709266970313,7.1153958025878365
296,2386,EDMONTON BLATCHFORD,AB,-113.51700000000001,53.5731,671,5,-28,23,5088,-9.79516694293807,7.1150748820146426
297,2387,EDMONTON NAMAO A,AB,-113.46700000000001,53.6667,688,3,-28,19,5372,-9.74605025536421,7.20031278290669
298,2394,EDMONTON STONY PLAIN,AB,-114.10799999999999,53.5475,766,4,-28,22,5176,-10.146227458310676,7.165517526809998
299,2395,EDMONTON WOODBEND,AB,-113.75,53.4167,671,3,-30,22,5449,-9.965152328606807,6.991728312406066
300,2400,ELK ISLAND NAT PARK,AB,-112.868,53.6828,716,3,-30,22,5495,-9.39280651845686,7.142646703644518
301,2403,ELK POINT,AB,-111.06700000000001,53.8833,605,1,-35,23,6066,-8.301568698285047,7.135207527603276
302,2409,FABYAN,AB,-111.0,52.9667,698,2,-31,24,5760,-8.428152458461946,6.2263934650502115
303,2414,FORESTBURG PLANT SITE,AB,-112.12,52.4675,663,5,-29,24,5141,-9.191982363904266,5.862400704628056
304,2417,FORT SASKATCHEWAN,AB,-113.18299999999999,53.7167,620,3,-31,23,5496,-9.56975798433944,7.2140820217300625
305,2431,GWYNNE,AB,-113.18299999999999,52.95,768,3,-31,22,5532,-9.729570888313017,6.463981185772587
306,2441,HIGHVALE,AB,-114.46700000000001,53.45,747,4,-27,23,5092,-10.377829374331101,7.117577092043255
307,2455,KINSELLA RANCH,AB,-111.51700000000001,53.0,705,3,-29,23,5581,-8.729894653303289,6.315994154999823
308,2468,LLOYDMINSTER A,AB,-110.072,53.3092,668,2,-31,22,5839,-7.816700497910845,6.467027949933973
309,2499,OLIVER TREE NURSERY,AB,-113.367,53.65,648,3,-31,21,5317,-9.691188561156341,7.17153929319362
310,2501,PARADISE VALLEY,AB,-110.35,53.1167,658,2,-33,24,5823,-8.01463445560685,6.305541257003819
311,2511,RANFURLY,AB,-111.65,53.45,686,3,-28,24,5698,-8.723991104439726,6.772946361776518
312,2513,RANFURLY 2NW,AB,-111.73299999999999,53.4167,673,3,-31,24,5635,-8.779208683482693,6.749552732677356
313,2519,ROCKY MTN HOUSE A,AB,-114.917,52.4333,988,2,-32,20,5590,-10.874712931792006,6.188258653549924
314,2520,ROCKY MTN HOUSE (AUT),AB,-114.912,52.4214,988,2,-30,17,5928,-10.874457517111214,6.175976922751965
315,2528,ST LINA,AB,-111.45,54.3,633,1,-33,22,6043,-8.447300265192535,7.585990216517053
316,2548,STETTLER NORTH,AB,-112.71700000000001,52.3333,821,3,-31,23,5459,-9.577531909292219,5.802603935090563
317,2560,TOFIELD NORTH,AB,-112.75,53.55,701,3,-30,22,5408,-9.350817938213927,6.998428220532822
318,2562,TULLIBY LAKE,AB,-110.133,53.6667,574,3,-33,24,6010,-7.792156835357148,6.825537633464427
319,2570,VEGREVILLE CDA,AB,-112.03299999999999,53.4833,636,2,-34,23,5697,-8.94303792876865,6.849001617251035
320,2585,VIOLET GROVE CS,AB,-115.126,53.1436,914,4,-26,21,5197,-10.834386051531007,6.908602573754417
321,2595,VEGREVILLE,AB,-112.098,53.5053,639,2,-33,22,5818,-8.976976249942552,6.878051683715291
322,2600,WETASKIWIN SOUTH,AB,-113.383,52.6333,762,4,-29,23,5177,-9.914864255311645,6.179361125041428
323,2601,WINFIELD,AB,-114.583,52.95,910,3,-29,22,5401,-10.558670350711639,6.645777923400305
324,2608,EDMONTON STONY PLAIN CS,AB,-114.10799999999999,53.5472,766,4,-27,22,5179,-10.146293552939351,7.165224782096586
325,2612,ESTHER 1,AB,-110.206,51.6697,707,4,-29,23,5342,-8.17501403860561,4.864690176494659
326,2616,HORBURG,AB,-115.2,52.4,1036,4,-26,22,5036,-11.051381752188503,6.19553059065946
327,2618,UNIVERSITY OF ALBERTA METABOLIC CENTRE,AB,-113.53299999999999,53.5167,668,4,-31,24,5528,-9.816541237737228,7.061957641047467
328,2623,REDWATER,AB,-113.18299999999999,54.0,617,2,-34,22,6030,-9.510575028390956,7.491234760087808
329,2624,RED WILLOW,AB,-112.56700000000001,52.4167,783,3,-30,21,5382,-9.470585890088376,5.866023263457521
330,2647,BIG STONE,AB,-111.2,51.1667,774,4,-31,24,5225,-8.875774398307927,4.478107795265021
331,2676,CRAIGMYLE,AB,-112.28299999999999,51.7667,846,4,-30,24,5353,-9.427377395117452,5.19438721830866
332,2692,ECKVILLE SOUTH,AB,-114.391,52.2847,960,3,-29,22,5432,-10.593537499824683,5.971233130869569
333,2693,DRUMHELLER EAST,AB,-112.677,51.4453,678,4,-29,23,5044,-9.731934430373395,4.927662707280547
334,2695,EMPRESS,AB,-110.006,50.9558,612,5,-32,27,5049,-8.171481000237797,4.139936359166705
335,2702,GEM,AB,-112.189,50.9497,764,4,-29,23,5091,-9.529007623571745,4.381566459654021
336,2716,JENNER,AB,-111.196,50.7222,755,5,-30,24,4864,-8.954116268421378,4.04052004614901
337,2719,LACOMBE CDA,AB,-113.75,52.4667,847,3,-31,22,5506,-10.169656485245808,6.063709187450945
338,2720,LACOMBE CDA 2,AB,-113.756,52.4489,860,3,-29,20,5427,-10.177073514979266,6.047101757492389
339,2730,MADDEN,AB,-114.324,51.5042,1138,4,-28,22,5160,-10.726340242868792,5.2008952560759045
340,2732,MIRROR FLETCHER,AB,-113.05,52.45,795,3,-28,21,5335,-9.753778938421876,5.958099414416996
341,2738,OLDS,AB,-114.1,51.7833,1040,4,-28,22,5337,-10.528709430555413,5.442755817845995
342,2755,RED DEER,AB,-113.792,52.3108,847,4,-29,23,5292,-10.228364558549286,5.9169006699572
343,2757,RED DEER A,AB,-113.89299999999999,52.1786,905,3,-31,21,5623,-10.317618290854872,5.801064729915265
344,2764,SCHULER,AB,-110.086,50.3092,803,5,-30,26,5044,-8.329719633721433,3.510858827697302
345,2772,SIBBALD WESTGARD,AB,-110.146,51.4247,724,4,-30,26,5339,-8.179567243060628,4.616906810059531
346,2775,SLEEPY HOLLOW,AB,-112.959,51.4919,811,3,-30,22,5504,-9.895205899950724,5.008741950337037
347,2780,SUNDRE GARRINGTON,AB,-114.45,51.9667,991,3,-30,21,5467,-10.699960497195526,5.66919563320891
348,2787,THREE HILLS,AB,-113.206,51.7675,857,4,-28,21,5239,-9.989132869980383,5.3099265254253885
349,2800,SUNDRE A,AB,-114.68299999999999,51.7781,1114,3,-28,19,5694,-10.88321669473655,5.517534556250306
350,2827,BOW ISLAND,AB,-111.45,49.7342,817,6,-29,24,4659,-9.295091002394907,3.098854685759743
351,2846,BROOKS,AB,-111.84899999999999,50.5553,747,5,-29,22,4923,-9.393077020352104,3.9532646939536473
352,2862,CARDSTON,AB,-113.242,49.1317,1193,5,-25,24,4582,-10.557344241186216,2.7356797825074115
353,2863,CARDSTON,AB,-113.286,49.2006,1136,6,-27,23,4633,-10.571265786085739,2.8090390132346363
354,2871,CARWAY,AB,-113.376,48.9997,1354,5,-26,23,4937,-10.670716836211362,2.6247434806866274
355,2877,CLARESHOLM,AB,-113.639,50.0036,1009,5,-28,22,4803,-10.62702051987502,3.6421323328406863
356,2880,CLARESHOLM WATERWORKS,AB,-113.711,50.0189,1008,6,-27,24,4599,-10.669080915876853,3.6668932258558855
357,2883,COCHRANE,AB,-114.434,51.1969,1332,4,-28,21,5201,-10.861806565950413,4.916387552544458
358,2886,CONNELLY CREEK,AB,-114.215,49.6161,1249,5,-27,22,4856,-11.07419534393788,3.3436410785303474
359,2887,COP UPPER,AB,-114.22200000000001,51.0761,1235,5,-27,22,4896,-10.75830623635522,4.76924219822372
360,2902,FOREMOST,AB,-111.446,49.477,892,6,-26,25,4591,-9.33997972296452,2.845578190733637
361,2912,GLEICHEN,AB,-113.05,50.8833,905,4,-29,22,5126,-10.075790246745512,4.424569884169865
362,2924,HIGH RIVER,AB,-114.167,50.4833,1219,4,-28,22,5068,-10.854261458483359,4.183179096228548
363,2938,LETHBRIDGE A,AB,-112.8,49.6303,929,6,-27,24,4559,-10.173529005346774,3.16518878430455
364,2940,LETHBRIDGE A CR10,AB,-112.8,49.6333,929,6,-27,25,4442,-10.172924923819366,3.1681275253698136
365,2943,LETHBRIDGE CDA,AB,-112.76700000000001,49.695,910,6,-26,24,4358,-10.139555795803165,3.2242799425895714
366,2955,MEDICINE HAT A,AB,-110.721,50.0189,717,6,-29,26,4549,-8.78098449257167,3.294490341736107
367,2963,MONARCH,AB,-113.161,49.8144,947,5,-29,23,4725,-10.364921532744418,3.3928929926086964
368,2977,PINCHER CREEK A,AB,-114.0,49.5167,1190,5,-29,22,4855,-10.959489124629838,3.2163230110343997
369,2978,PINCHER CREEK (AUT),AB,-113.99700000000001,49.5206,1190,5,-28,23,4723,-10.956741179292218,3.2197105976804745
370,2979,PINCHER CREEK CLIMATE,AB,-114.005,49.5217,1190,5,-25,21,4663,-10.9615821642221,3.2219059578019738
371,2989,QUEENSTOWN,AB,-112.98299999999999,50.6064,940,5,-27,25,4876,-10.090814284506862,4.144844047955395
372,3010,STAVELY AAFC,AB,-113.883,50.1833,1364,5,-26,22,4657,-10.741917600772846,3.85105874325573
373,3017,SUFFIELD A,AB,-111.18299999999999,50.2667,770,5,-30,27,4799,-9.028653520187895,3.5910565071829694
374,3027,UNIVERSITY OF CALGARY,AB,-114.133,51.0833,1112,5,-27,23,4906,-10.70197599110477,4.7640512978146194
375,3030,VAUXHALL CDA CS,AB,-112.133,50.05,779,6,-29,23,4668,-9.668283227416524,3.4919469342595337
376,3031,VAUXHALL NORTH,AB,-112.12200000000001,50.1825,760,5,-27,24,4767,-9.63575639477059,3.6206018168190783
377,3042,COCHRANE VE6CQC,AB,-114.448,51.2381,1303,4,-26,21,5364,-10.861216812555899,4.9585063395885
378,3046,SPRINGBANK A,AB,-114.374,51.1031,1201,3,-28,19,5477,-10.845805340030955,4.816583810372801
379,3049,OKOTOKS,AB,-113.961,50.7292,1081,5,-27,22,4899,-10.672781136320898,4.394858083561403
380,3067,MANYBERRIES CDA,AB,-110.46700000000001,49.1167,934,5,-27,24,4879,-8.775282388866069,2.3773939182474364
381,3070,MASINASIN,AB,-111.654,49.1267,953,7,-28,28,4512,-9.538431741080254,2.5265028875468567
382,3072,MILK RIVER,AB,-112.05,49.1333,1050,5,-26,22,4790,-9.791876818087163,2.5820012344151984
383,3078,ONEFOUR CDA,AB,-110.46700000000001,49.1167,935,6,-28,25,4738,-8.775282388866069,2.3773939182474364
384,3095,BANFF CS,AB,-115.552,51.1934,1397,3,-26,17,5689,-11.547266050899315,5.073148425232085
385,3096,BANFF,AB,-115.56700000000001,51.1833,1384,3,-28,20,5397,-11.558827532360517,5.0655475865321336
386,3101,BEAVER MINES,AB,-114.177,49.4672,1257,5,-27,23,4841,-11.082654513889809,3.192949668766475
387,3103,BIGHORN DAM,AB,-116.333,52.3167,1341,3,-27,20,5516,-11.747331698984901,6.279736919032897
388,3106,BOW VALLEY,AB,-115.06700000000001,51.0833,1298,4,-29,21,5186,-11.275867224351858,4.895315794269252
389,3114,CAMERON FALLS,AB,-113.917,49.05,1311,5,-26,23,4680,-11.007181290188687,2.748913296689618
390,3123,COLEMAN,AB,-114.583,49.6333,1341,4,-27,21,5273,-11.303295820292044,3.4130634905909547
391,3131,CROWSNEST,AB,-114.48200000000001,49.6275,1303,4,-26,20,5156,-11.240696431515284,3.392853431562612
392,3135,ELBOW RS,AB,-114.7,50.9,1400,2,-29,19,5795,-11.091911224522784,4.664327229451434
393,3153,JASPER,AB,-118.06700000000001,52.8833,1062,3,-29,19,5299,-12.626067082342265,7.097323706908893
394,3154,JASPER WARDEN,AB,-118.03,52.9264,1020,3,-28,21,5384,-12.59280256834153,7.132905600093984
395,3159,KANANASKIS,AB,-115.035,51.0275,1391,4,-28,20,5227,-11.26905824222256,4.8363904848695105
396,3161,KANANASKIS POCATERRA,AB,-115.12,50.7125,1610,1,-28,18,6183,-11.393993690309564,4.542115258758745
397,3167,LAKE LOUISE,AB,-116.21700000000001,51.4333,1524,0,-28,18,6337,-11.89478490110726,5.405661917979287
398,3189,NORDEGG RS,AB,-116.05,52.5,1320,1,-31,18,6191,-11.53389777682697,6.415403882587459
399,3217,WATERTON PARK GATE,AB,-113.809,49.1311,1289,6,-26,22,4625,-10.92062877066302,2.812988203747359
400,3220,SUNWAPTA,AB,-117.45,52.45,1555,0,-29,17,6724,-12.377348181631922,6.580824438070113
401,3228,WATERTON DAM,AB,-113.684,49.32,1189,5,-26,23,4771,-10.800527380979144,2.9802006825695404
402,3264,ATHABASCA 2,AB,-113.54,54.8217,626,3,-32,24,5771,-9.541711828422075,8.338229481889591
403,3277,BARRHEAD CS,AB,-114.448,54.0947,648,3,-30,19,5438,-10.221767770910317,7.743529592078992
404,3286,BRULE BLACK CAT,AB,-117.867,53.35,1036,3,-30,20,5730,-12.384257285248243,7.515284662965111
405,3289,CALLING LAKE RS,AB,-113.18299999999999,55.25,598,1,-34,22,6251,-9.248503698991417,8.714012642979082
406,3290,CAMPSIE,AB,-114.678,54.1322,671,2,-32,22,5741,-10.345867985011859,7.810345109113882
407,3307,CROSS LAKE,AB,-113.914,54.6328,655,2,-33,20,6001,-9.795808246162009,8.20003412011223
408,3317,EDSON A,AB,-116.46700000000001,53.5833,927,2,-29,19,5752,-11.51139931173636,7.52710801321648
409,3319,EDSON CLIMATE,AB,-116.45299999999999,53.5803,927,3,-28,19,5595,-11.504026781885306,7.522142332155376
410,3336,FORT MCMURRAY A,AB,-111.21700000000001,56.65,369,1,-34,23,6288,-7.876901137946268,9.871182472145804
411,3338,FORT MCMURRAY CS,AB,-111.213,56.6511,369,2,-32,21,6136,-7.87450194615579,9.871859638725862
412,3367,JASPER EAST GATE,AB,-117.81700000000001,53.2333,1003,4,-29,21,5076,-12.386325961795823,7.394835838484584
413,3399,MILDRED LAKE,AB,-111.559,57.0411,310,2,-32,22,5992,-7.989638709553197,10.29025448153633
414,3405,MOOSE WALLOW,AB,-115.01700000000001,54.2333,633,2,-33,21,5763,-10.517579982149824,7.9540342273502755
415,3427,RONAN,AB,-115.25,53.8833,732,2,-33,21,5926,-10.733684917502696,7.645226302241052
416,3441,SHINING BANK,AB,-115.96700000000001,53.85,829,2,-31,21,5731,-11.156081337022442,7.7132460076581975
417,3447,SLAVE LAKE A,AB,-114.78299999999999,55.2833,583,2,-31,22,5894,-10.141512662623668,8.945174276422476
418,3450,SLAVE LAKE A,AB,-114.78299999999999,55.3,581,2,-31,22,5824,-10.137658918282566,8.961434607356354
419,3475,WHITECOURT,AB,-115.78399999999999,54.1397,785,3,-29,22,5455,-10.980273485655363,7.968522012797048
420,3476,WHITECOURT A,AB,-115.787,54.1439,782,3,-30,21,5566,-10.980979499107141,7.97302083337573
421,3505,BALLATER,AB,-117.209,55.5781,564,3,-34,22,5660,-11.421652884765816,9.565770877641594
422,3508,BEAVERLODGE CDA,AB,-119.4,55.2,745,3,-32,21,5675,-12.7402776438216,9.539950230363896
423,3512,BEAVERLODGE RCS,AB,-119.396,55.1967,745,3,-30,20,5682,-12.739011854163321,9.536136619901917
424,3552,ELMWORTH CDA EPF,AB,-119.75,55.1,754,3,-32,21,5756,-12.963640069975082,9.501554731195675
425,3553,EUREKA RIVER,AB,-118.73299999999999,56.4833,665,0,-36,21,6568,-12.008505737709303,10.666039301132042
426,3554,FAIRVIEW,AB,-118.383,56.0667,670,2,-31,23,5772,-11.935249413927469,10.212029191845676
427,3566,FORT CHIPEWYAN A,AB,-111.117,58.7667,232,-2,-38,24,7226,-7.427243662432282,11.942013308392715
428,3570,FORT VERMILION,AB,-116.04,58.3823,289,0,-33,21,6425,-10.074177481250986,12.118719845803014
429,3584,GRANDE PRAIRIE A,AB,-118.885,55.1797,669,2,-35,21,5835,-12.46008114715757,9.437642625030247
430,3595,HIGH LEVEL A,AB,-117.165,58.6214,338,-1,-36,21,6903,-10.594224739549533,12.498830656358052
431,3611,KEG RIVER RS,AB,-117.617,57.75,405,0,-34,21,6490,-11.063519062956097,11.720650366968112
432,3628,MANNING,AB,-117.64399999999999,56.9508,491,1,-35,22,6259,-11.293803561500628,10.953870026413256
433,3651,PEACE RIVER A,AB,-117.447,56.2269,571,1,-34,21,5998,-11.381198804475845,10.226946829363605
434,3670,RED EARTH,AB,-115.27799999999999,56.552,546,2,-32,22,5946,-10.117383444519708,10.243617505655562
435,3707,VALLEYVIEW RS,AB,-117.26700000000001,55.0667,762,2,-30,19,5558,-11.587901017642837,9.080275297690294
436,3734,CLEARDALE,AB,-119.48299999999999,56.3333,643,1,-35,20,6274,-12.456648000919323,10.639302036462185
437,3742,COLD LAKE A,AB,-110.28299999999999,54.4167,541,2,-32,22,5816,-7.751283756222322,7.579601901793152
438,3752,AMULET,SK,-104.73299999999999,49.6167,728,4,-30,26,5294,-5.005623792275916,2.365788795482905
439,3754,ATWATER,SK,-102.21700000000001,50.8167,536,2,-31,24,5839,-3.2992868677279126,3.4274527367636076
440,3766,BROADVIEW,SK,-102.571,50.3681,600,2,-32,22,5741,-3.5550168868492085,2.995535908365118
441,3770,BUFFALO POUND LAKE,SK,-105.383,50.55,588,4,-31,26,5330,-5.324288278331806,3.337228887993305
442,3775,CARLYLE,SK,-102.26700000000001,49.6333,631,3,-31,26,5662,-3.411153802440533,2.2489046645255795
443,3783,COTE,SK,-101.78299999999999,51.5167,450,1,-36,25,6253,-2.981946127430022,4.108471930400108
444,3786,CUPAR,SK,-104.26700000000001,50.85,556,3,-32,25,5846,-4.589525900353018,3.56461980626041
445,3790,DAVIDSON,SK,-105.98299999999999,51.2667,619,2,-33,23,6026,-5.620945749611672,4.0916505811562285
446,3802,DUVAL,SK,-104.867,51.1833,584,3,-31,26,5507,-4.933497718989451,3.9330611584573205
447,3808,ESTEVAN A,SK,-102.96700000000001,49.2167,580,4,-30,25,5396,-3.895667948011195,1.8662740844535828
448,3814,FENWOOD,SK,-103.06700000000001,51.15,625,2,-32,23,5933,-3.8097930656591097,3.7987314058440207
449,3830,HANDSWORTH,SK,-102.867,49.8333,678,3,-32,25,5580,-3.783965964958236,2.476150763593188
450,3839,INDIAN HEAD CDA,SK,-103.65,50.55,579,3,-32,23,5840,-4.226503991244114,3.2308577774768055
451,3840,INDIAN HEAD PFRA,SK,-103.68299999999999,50.5,604,3,-31,26,5516,-4.251731975115476,3.1828402961635955
452,3844,KELLIHER,SK,-103.75299999999999,51.2574,676,2,-31,24,5881,-4.230240399603828,3.9412236243023395
453,3847,KIPLING,SK,-102.73299999999999,50.2,671,3,-29,25,5501,-3.6706294372449566,2.835407016195248
454,3857,LANGENBURG,SK,-101.71700000000001,50.9,517,2,-32,21,5973,-2.978402000497234,3.4903975193143655
455,3858,LAST MOUNTAIN CS,SK,-105.25,51.4167,497,2,-32,22,5818,-5.148031551390762,4.190016549970016
456,3863,LEROY,SK,-104.633,52.0,535,2,-33,25,5938,-4.7067675930473545,4.731195483550668
457,3866,LIPTON,SK,-103.76700000000001,50.85,602,2,-33,25,5809,-4.2745335379287175,3.5361326828081547
458,3877,MARYFIELD,SK,-101.51700000000001,49.8333,576,3,-30,25,5568,-2.9143599374970126,2.418002429277972
459,3880,MIDALE,SK,-103.3,49.3833,587,4,-31,26,5370,-4.09912821844457,2.0494711797191627
460,3884,MOOSE JAW A,SK,-105.56700000000001,50.3333,577,4,-32,25,5201,-5.464582646908156,3.1345694278645513
461,3885,MOOSE JAW CS,SK,-105.538,50.3317,577,4,-29,24,5287,-5.44633140335672,3.130946367486991
462,3890,MOOSOMIN,SK,-101.667,50.1333,576,3,-31,25,5599,-2.9929964009400494,2.7231770710861136
463,3892,MUENSTER,SK,-105.0,52.3333,580,2,-33,25,6021,-4.897887718260843,5.0854568291137
464,3894,NOKOMIS,SK,-105.0,51.5167,524,3,-33,25,5754,-4.982241182993214,4.273196077704887
465,3903,PARKBEG,SK,-106.06700000000001,50.4667,610,4,-32,27,5349,-5.766623266154118,3.303185646865397
466,3907,PASWEGIN,SK,-103.917,51.9833,533,2,-34,25,6095,-4.267899575614031,4.673267097978612
467,3920,REDVERS,SK,-101.71700000000001,49.6,596,3,-30,25,5493,-3.057417837564855,2.192795072440763
468,3942,ROCANVILLE,SK,-101.55,50.4667,479,3,-31,26,5600,-2.898497165228421,3.051557182938815
469,3944,SALTCOATS,SK,-102.26700000000001,50.9667,523,2,-32,25,5833,-3.3206714789392904,3.5792392233834045
470,3947,SEMANS,SK,-104.73299999999999,51.4167,562,2,-34,26,5655,-4.826458845176113,4.156879648816486
471,3962,TUGASKE,SK,-106.3,50.8833,607,4,-31,26,5483,-5.864321118810744,3.7342872115062344
472,3969,WAPELLA PIPESTONE,SK,-102.05,50.1333,609,3,-30,26,5499,-3.2382989077168,2.7385247186657162
473,3972,WATROUS,SK,-105.46700000000001,51.6667,541,2,-33,24,5781,-5.25564738770876,4.453073929756193
