,ilocy,ilocx,HDD (degC-day),rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
959,801,439,5327.15,6.4965383453506425,-14.83152150856505,51.6814,-121.21700000000001,100 MILE HOUSE 6NE,0.8221931043520961,6332.158205375354,0.9773062166686053
960,801,441,5405.15,6.497238556674881,-14.743559599750396,51.7086,-121.083,BUFFALO LAKE,0.8279580581735474,6380.138033416006,0.9773062166686053
961,802,560,5821.15,6.5168158846192465,-9.491987419918518,53.05,-112.81700000000001,CAMROSE,1.0105206685765873,5629.816648059266,0.9773062166686053
962,802,610,6379.15,6.521524327565458,-7.277127875163325,53.45,-109.2,BUTTE ST PIERRE,1.035680027780339,6019.603337744199,0.9773062166686053
963,802,720,6740.15,6.530706804739108,-2.4262533068727663,53.9667,-101.1,THE PAS A,1.0770275907709994,6116.083332241658,0.9773062166686053
964,802,870,7738.15,6.527474346337769,4.229992367547862,53.8333,-89.8667,BIG TROUT LAKE,1.1250231672822741,6722.121215319547,0.9773062166686053
965,802,1209,6475.15,6.526088218670024,19.216683889338345,50.2167,-66.2667,SEPT-ILES A,1.2895791477340164,4907.185696962704,0.9773062166686053
966,803,468,5033.65,6.576161870116752,-13.555416375438215,52.129,-119.29,BLUE RIVER A,0.6622389355552463,7428.463011479835,0.9773062166686053
967,803,495,6997.15,6.580824438070113,-12.377348181631922,52.45,-117.45,SUNWAPTA,0.8335379330697359,8204.015585443809,0.9773062166686053
968,803,548,5642.15,6.564121184996623,-10.039006639652118,52.9833,-113.71700000000001,BRIGHTVIEW,0.9874353768697839,5584.272550429327,0.9773062166686053
969,803,1351,5374.15,6.597500707225498,25.503301629128412,47.6167,-57.6167,BURGEO,1.3092575046903552,4011.5792237156197,0.9773062166686053
970,804,444,5163.15,6.6075274821433405,-14.640415419276222,51.8447,-120.979,RUTH LAKE,0.7798037575113403,6470.831339279777,0.9773062166686053
971,804,536,5674.15,6.645777923400305,-10.558670350711639,52.95,-114.583,WINFIELD,0.9916625377339836,5592.005201670461,0.9773062166686053
972,805,354,3650.15,6.6747472272446595,-18.602265614133806,50.5833,-126.93299999999999,ALERT BAY,0.7588279529261748,4701.084446107599,0.9773062166686053
973,806,653,6373.15,6.729632151874416,-5.362566278886254,53.9167,-106.06700000000001,WASKESIU LAKE,1.0327572381304626,6030.9614736146805,0.9773062166686053
974,806,1328,5185.15,6.695027424718028,24.498816917340328,48.1667,-58.8667,LOCKLEVEN,1.1070529391266786,4577.449867353952,0.9773062166686053
975,807,576,5908.15,6.749552732677356,-8.779208683482693,53.4167,-111.73299999999999,RANFURLY 2NW,1.0051501683580868,5744.486650629097,0.9773062166686053
976,807,577,5971.15,6.772946361776518,-8.723991104439726,53.45,-111.65,RANFURLY,1.014469953027523,5752.404985722055,0.9773062166686053
977,807,1393,5201.15,6.755783518021847,27.354228341853922,46.8667,-55.1333,LAMALINE,1.2160836359812714,4179.906774852942,0.9773062166686053
978,808,338,3185.15,6.806457441198407,-19.308697608225035,50.4411,-128.033,QUATSINO LIGHTSTATION,0.8348070302886464,3728.8460483444783,0.9773062166686053
979,808,344,3417.15,6.799956018947416,-19.048079500547292,50.5336,-127.65299999999999,QUATSINO,0.7903434638646705,4225.507125672846,0.9773062166686053
980,809,349,3742.15,6.867169200978581,-18.822471420345344,50.6803,-127.366,PORT HARDY A,0.8644324731817316,4230.783285182711,0.9773062166686053
981,809,538,5656.15,6.843546677198886,-10.450880366296312,53.1667,-114.48299999999999,BRETON,0.9853875318291782,5609.763041296936,0.9773062166686053
982,809,551,5982.15,6.865939470713725,-9.90419480859374,53.3067,-113.60600000000001,EDMONTON INTERNATIONAL CS,1.0384144142739975,5630.114820903728,0.9773062166686053
983,809,572,5970.15,6.849001617251035,-8.94303792876865,53.4833,-112.03299999999999,VEGREVILLE CDA,1.015263499271715,5746.94620030119,0.9773062166686053
984,809,583,5926.15,6.827131239788714,-8.46986631495366,53.55,-111.25,CHAILEY,0.9956667784481429,5816.869018104235,0.9773062166686053
985,809,598,6283.15,6.825537633464427,-7.792156835357148,53.6667,-110.133,TULLIBY LAKE,1.037813732264329,5916.824343674572,0.9773062166686053
986,810,530,5470.15,6.908602573754417,-10.834386051531007,53.1436,-115.126,VIOLET GROVE CS,0.9494014473454679,5630.928429756717,0.9773062166686053
987,810,547,5729.15,6.882175593512614,-10.058986180474147,53.2897,-113.863,CALMAR,0.998174922457145,5609.371449088202,0.9773062166686053
988,810,551,5948.15,6.872797573742963,-9.888532509729613,53.3167,-113.583,EDMONTON INT'L A,1.0319032317904955,5633.439060550976,0.9773062166686053
989,810,572,6091.15,6.878051683715291,-8.976976249942552,53.5053,-112.098,VEGREVILLE,1.034156957886514,5756.301029803866,0.9773062166686053
990,811,421,4624.15,6.934204156514658,-15.626505845796654,51.85,-122.65,WINEGLASS RANCH,0.7154872562923682,6316.269789662689,0.9773062166686053
991,812,549,5722.15,6.991728312406066,-9.965152328606807,53.4167,-113.75,EDMONTON WOODBEND,0.9936459443897872,5628.053734114086,0.9773062166686053
992,812,563,5681.15,6.998428220532822,-9.350817938213927,53.55,-112.75,TOFIELD NORTH,0.9675877389352091,5738.211626096918,0.9773062166686053
993,812,1385,4859.15,6.9946316014061445,27.037707349268754,47.2297,-55.3608,GARNISH,1.090310896889728,4355.526039657243,0.9773062166686053
994,812,1387,4763.15,6.960249808123725,27.10524126954554,47.1667,-55.3,WINTERLAND,1.0707297323319298,4347.554723998253,0.9773062166686053
995,813,761,7021.15,7.043692215883258,-0.6022408708106671,54.5397,-98.0303,CROSS LAKE JENPEG,1.056644890188874,6493.963683424652,0.9773062166686053
996,813,1376,4917.15,7.043781175509976,26.63944938836034,47.4667,-55.8333,HARBOUR BRETON,1.0855894750410198,4426.683726931353,0.9773062166686053
997,814,437,5735.15,7.063303973997932,-14.953217742857733,52.1836,-121.686,SPOKIN LAKE 4E,0.88475699981879,6335.070250560244,0.9773062166686053
998,814,553,5801.15,7.061957641047467,-9.816541237737228,53.5167,-113.53299999999999,UNIVERSITY OF ALBERTA METABOLIC CENTRE,1.0012467630200335,5662.440237735521,0.9773062166686053
999,814,1321,5131.15,7.089213730423145,24.20655476486855,48.65,-58.9833,LOURDES,1.2369700926509255,4054.0226667179973,0.9773062166686053
1000,814,1416,5205.15,7.088380796889533,28.39707374574577,46.6333,-53.5833,ST SHOTTS,1.1797566683980334,4311.927696581834,0.9773062166686053
1001,815,397,5359.15,7.129216746708458,-16.71753132325283,51.6747,-124.405,TATLAYOKO LAKE,0.7258474058237283,7215.746132089211,0.9773062166686053
1002,815,430,4593.15,7.099506372408872,-15.242580282510573,52.1281,-122.149,WILLIAMS LAKE RIVER,0.7205148936716156,6230.147479973242,0.9773062166686053
1003,815,432,5252.15,7.133331673139345,-15.169367061339733,52.1831,-122.054,WILLIAMS LAKE A,0.8205945893876305,6255.170229316879,0.9773062166686053
1004,815,489,5572.15,7.097323706908893,-12.626067082342265,52.8833,-118.06700000000001,JASPER,0.6937548159112664,7849.598605030067,0.9773062166686053
1005,815,490,5657.15,7.132905600093984,-12.59280256834153,52.9264,-118.03,JASPER WARDEN,0.7084019678697624,7804.5631073730265,0.9773062166686053
1006,815,540,5365.15,7.117577092043255,-10.377829374331101,53.45,-114.46700000000001,HIGHVALE,0.9308293579874094,5633.035102907112,0.9773062166686053
1007,815,553,5391.65,7.11523534230124,-9.795438104954192,53.5732,-113.5175,EDMONTON CITY CENTRE A,0.929075909499679,5671.542022802934,0.9773062166686053
1008,815,614,6410.15,7.104910919066427,-7.1238728373549876,54.05,-109.1,LOON LAKE CDA EPF,1.041307729890662,6016.165313049252,0.9773062166686053
1009,815,1328,4993.15,7.117358910371174,24.517097913492673,48.5333,-58.55,STEPHENVILLE A,1.0315924653385349,4730.391796878279,0.9773062166686053
1010,816,545,5450.65,7.165371154453291,-10.146260505625014,53.547349999999994,-114.10799999999999,EDMONTON STONY PLAIN,0.9457430212599335,5632.559807618863,0.9773062166686053
1011,816,556,5590.15,7.17153929319362,-9.691188561156341,53.65,-113.367,OLIVER TREE NURSERY,0.9584995782211813,5699.8338562119925,0.9773062166686053
1012,816,562,5768.15,7.142646703644518,-9.39280651845686,53.6828,-112.868,ELK ISLAND NAT PARK,0.9777054900230667,5765.7944147823255,0.9773062166686053
1013,816,587,6339.15,7.135207527603276,-8.301568698285047,53.8833,-111.06700000000001,ELK POINT,1.046940434196331,5917.519756652169,0.9773062166686053
1014,816,622,6563.15,7.135252540529704,-6.770535142688353,54.1333,-108.51700000000001,MEADOW LAKE A,1.067705059129963,6007.471109254908,0.9773062166686053
1015,816,1349,6127.15,7.172007122971,25.41015143386628,48.1667,-57.3333,BURNT POND,1.154178999676891,5188.191595183585,0.9773062166686053
1016,816,1389,4953.15,7.17292581016405,27.211408081267916,47.2992,-55.01,RED HARBOUR PB,1.0746627933571704,4504.430894057437,0.9773062166686053
1017,816,1408,4874.15,7.169275062737265,28.04026723534021,46.8831,-53.9681,BRANCH,1.0814540137951938,4404.752338250975,0.9773062166686053
1018,817,336,3486.15,7.217536626163485,-19.408809155479275,50.7822,-128.42700000000002,CAPE SCOTT,0.9416546038258239,3618.137747531739,0.9773062166686053
1019,817,554,5645.15,7.20031278290669,-9.74605025536421,53.6667,-113.46700000000001,EDMONTON NAMAO A,0.9686218821609296,5695.762495803456,0.9773062166686053
1020,817,558,5769.15,7.2140820217300625,-9.56975798433944,53.7167,-113.18299999999999,FORT SASKATCHEWAN,0.98382523331325,5730.9224941361845,0.9773062166686053
1021,817,1331,5220.15,7.203142503979443,24.609907179180368,48.5667,-58.3667,BLACK DUCK,1.0093446446126906,5054.452980131733,0.9773062166686053
1022,818,347,3543.15,7.227129819046011,-18.92339385005706,50.9758,-127.728,PINE ISLAND,0.9135415739846853,3790.4597012324025,0.9773062166686053
1023,818,713,6878.15,7.265476171623048,-2.7271258170741155,54.6833,-101.68299999999999,FLIN FLON A,1.0594919632295061,6344.605704878803,0.9773062166686053
1024,818,1244,6573.15,7.2595427423462,20.768642084400955,50.2833,-63.6,HAVRE-SAINT-PIERRE A,1.2667603393257973,5071.188415572161,0.9773062166686053
1025,820,435,5486.15,7.338383497152866,-15.044464073760416,52.4167,-121.96700000000001,CAMILLE LAKE,0.8481464342779349,6321.607076189715,0.9773062166686053
1026,820,710,6402.15,7.355874420011581,-2.8381373462595576,54.7667,-101.883,FLIN FLON,0.9839718454284052,6358.780511977735,0.9773062166686053
1027,820,1377,5403.15,7.329796111963047,26.672264273453912,47.7,-55.5833,POOLS COVE FORTUNE BAY,1.097429842479738,4811.726344766745,0.9773062166686053
1028,820,1390,4931.15,7.3432719055429,27.244436784751777,47.4306,-54.8428,BOAT HARBOUR,1.0280610274514588,4687.701820846369,0.9773062166686053
1029,820,1413,4811.15,7.337818794506277,28.26099488251017,46.9167,-53.5667,ST MARY'S,1.0329773562581557,4551.858543499449,0.9773062166686053
1030,821,495,5349.15,7.394835838484584,-12.386325961795823,53.2333,-117.81700000000001,JASPER EAST GATE,0.727910815606573,7181.865465945226,0.9773062166686053
1031,821,572,6182.15,7.395209682704111,-8.955686241671224,54.0167,-112.23299999999999,ANDREW,1.026319932187751,5886.910541139665,0.9773062166686053
1032,821,1331,5521.15,7.362144133067964,24.62615250390588,48.7,-58.2333,GALLANTS,1.0556809007222798,5111.254939317471,0.9773062166686053
1033,822,442,5139.15,7.430360953455115,-14.733804900951823,52.6,-121.53299999999999,LIKELY,0.7541668540984321,6659.697673131806,0.9773062166686053
1034,822,475,5605.15,7.418240992223226,-13.270245700635696,53.0167,-119.23299999999999,MOUNT ROBSON RANCH,0.6688889758607511,8189.622101800685,0.9773062166686053
1035,823,1254,6408.15,7.470948525175208,21.237943393270957,50.2833,-62.8,BAIE JOHAN BEETZ,1.1636766816164412,5381.842681289695,0.9773062166686053
1036,824,348,3660.15,7.503677578087072,-18.881920419341203,51.2472,-127.835,EGG ISLAND,0.9111680259613203,3925.826243919851,0.9773062166686053
1037,824,426,5743.15,7.511368592595151,-15.407418708929029,52.4664,-122.617,TWAN CREEK,0.8900468329868173,6306.2032134026285,0.9773062166686053
1038,824,495,6003.15,7.515284662965111,-12.384257285248243,53.35,-117.867,BRULE BLACK CAT,0.8365187249998007,7013.490121928275,0.9773062166686053
1039,824,514,6025.15,7.52710801321648,-11.51139931173636,53.5833,-116.46700000000001,EDSON A,0.9881774717853062,5958.865405747863,0.9773062166686053
1040,824,515,5868.15,7.522142332155376,-11.504026781885306,53.5803,-116.45299999999999,EDSON CLIMATE,0.967106394672888,5930.039866279308,0.9773062166686053
1041,824,560,6303.15,7.491234760087808,-9.510575028390956,54.0,-113.18299999999999,REDWATER,1.061178576074256,5804.968003013722,0.9773062166686053
1042,824,1371,5306.15,7.50250822947778,26.399342478358754,47.9833,-55.80835,BAY D'ESPOIR GEN STN,1.0267731082172802,5050.515386578222,0.9773062166686053
1043,824,1403,4503.15,7.514621430997384,27.815292532611775,47.2939,-53.9933,ARGENTIA (AUT),0.9648576052050863,4561.249728301389,0.9773062166686053
1044,824,1409,4874.15,7.489231808792237,28.090345100255703,47.1333,-53.6667,NORTH HARBOUR,1.0230748237909197,4656.098444808158,0.9773062166686053
1045,824,1422,5098.15,7.511580126553642,28.651461156176858,46.8667,-52.95,CAPPAHAYDEN,1.080481430072897,4611.327459994289,0.9773062166686053
1046,825,391,5721.15,7.538571356266631,-16.954030680868968,51.9778,-124.99,KLEENA KLEENE 2,0.729377627839807,7665.871899654167,0.9773062166686053
1047,825,550,5956.15,7.575947888254664,-9.920377291609324,53.9968,-113.889,BUSBY,1.0138158812862978,5741.6563794850335,0.9773062166686053
1048,825,1032,7698.15,7.55110484508539,11.40209725081259,53.6333,-77.7,LA GRANDE RIVIERE A,1.073707080463091,7006.985414124821,0.9773062166686053
1049,826,584,6316.15,7.585990216517053,-8.447300265192535,54.3,-111.45,ST LINA,1.0295280831420317,5995.769092157752,0.9773062166686053
1050,826,599,6089.15,7.579601901793152,-7.751283756222322,54.4167,-110.28299999999999,COLD LAKE A,0.982565759313537,6056.55559724088,0.9773062166686053
1051,826,1410,5053.15,7.601455119667214,28.116150540572814,47.2167,-53.55,COLINET,1.0557839882988713,4677.542909810619,0.9773062166686053
1052,827,467,5181.15,7.635677713170569,-13.595093605721544,53.1333,-119.85,DUNSTER,0.6361491882839261,7959.721080760966,0.9773062166686053
1053,827,532,6199.15,7.645226302241052,-10.733684917502696,53.8833,-115.25,RONAN,1.0500433236186304,5769.731302307279,0.9773062166686053
1054,827,1268,6410.15,7.646599951001509,21.855483859627054,50.1833,-61.8167,NATASHQUAN A,1.2780025104917445,4901.9304683272985,0.9773062166686053
1055,827,1333,5005.15,7.665818126824087,24.702111897273234,48.9333,-57.9167,CORNER BROOK,0.9325082304497012,5245.598966992406,0.9773062166686053
1056,828,1332,4939.15,7.670314249600299,24.67471781601549,48.95,-57.95,CORNER BROOK,0.9204860845613773,5244.035820877069,0.9773062166686053
1057,829,522,6004.15,7.7132460076581975,-11.156081337022442,53.85,-115.96700000000001,SHINING BANK,0.9952139615411855,5896.112140271629,0.9773062166686053
1058,829,544,5711.15,7.743529592078992,-10.221767770910317,54.0947,-114.448,BARRHEAD CS,0.9675130102863785,5768.958494599261,0.9773062166686053
1059,829,1329,4851.15,7.722294253194859,24.52210267123741,49.0667,-58.1167,MCIVER'S,0.946264514610811,5010.289385037178,0.9773062166686053
1060,830,1408,4852.15,7.7776241149269865,28.020228486705022,47.4167,-53.5375,WHITBOURNE,1.018216312093873,4657.199362144365,0.9773062166686053
1061,831,351,3459.15,7.83993124127299,-18.761637319688077,51.6035,-127.86399999999999,ADDENBROKE ISLAND,0.7740425421363156,4367.523250154698,0.9773062166686053
1062,831,541,6014.15,7.810345109113882,-10.345867985011859,54.1322,-114.678,CAMPSIE,1.011971273523154,5808.135405380171,0.9773062166686053
1063,831,1336,5288.15,7.83207611207124,24.837850001737877,49.0167,-57.6167,SOUTH BROOK PASADENA,0.9708769201552774,5323.168943854919,0.9773062166686053
1064,832,445,5995.15,7.873275871272565,-14.577189886692334,53.0692,-121.515,BARKERVILLE,0.8579213269170047,6829.411020607018,0.9773062166686053
1065,833,464,5212.15,7.92868034569788,-13.757534379875342,53.3667,-120.25,MCBRIDE NORTH,0.6483174054352762,7857.056673943964,0.9773062166686053
1066,833,667,6786.15,7.903160812653753,-4.758247218746956,55.15,-105.26700000000001,LA RONGE A,1.0536407944129493,6294.504367535284,0.9773062166686053
1067,833,1348,5520.15,7.890790861218801,25.37151188867836,48.8167,-56.8667,BUCHANS,1.017276059500562,5303.257519489694,0.9773062166686053
1068,833,1352,5608.15,7.93149059624256,25.551308792130854,48.7667,-56.6,EXPLOITS DAM,1.0410609406699516,5264.706075211063,0.9773062166686053
1069,833,1398,5109.15,7.905340473946471,27.57780213443497,47.75,-54.0,ARNOLDS COVE,1.0544843562528032,4735.20923025939,0.9773062166686053
1070,833,1414,4715.15,7.891846443917485,28.28106039556471,47.3819,-53.1233,HOLYROOD,0.990983109806476,4650.074619763071,0.9773062166686053
1071,834,526,5783.65,7.970771423086389,-10.980626492381251,54.1418,-115.7855,WHITECOURT,0.9548569138991947,5919.627347047841,0.9773062166686053
1072,834,537,6036.15,7.9540342273502755,-10.517579982149824,54.2333,-115.01700000000001,MOOSE WALLOW,1.0048334049007515,5870.791009706598,0.9773062166686053
1073,834,1393,4977.15,7.949488260560934,27.384030616750238,47.8853,-54.2131,SWIFT CURRENT,0.9970223162219303,4878.726942366064,0.9773062166686053
1074,834,1397,5150.15,7.948417971057729,27.552173608785328,47.8,-54.0,COME BY CHANCE,1.0546798118871925,4772.323841839281,0.9773062166686053
1075,834,1413,4578.15,7.95831433883582,28.259213595813193,47.45,-53.1,HOLYROOD GEN STN,0.9602389037337682,4659.522165206803,0.9773062166686053
1076,835,432,4918.15,8.020634284705773,-15.164130981795742,53.0261,-122.51,QUESNEL A,0.7509971700639767,6400.208630745222,0.9773062166686053
1077,835,463,4938.15,8.000952813842774,-13.799940916443147,53.4234,-120.353,MCBRIDE ELDER CREEK,0.6213084341248042,7767.614969914672,0.9773062166686053
1078,835,1409,4791.15,7.9938496425210115,28.065684088576337,47.5792,-53.3161,BUTLERVILLE,0.9993147388536049,4685.6315612470335,0.9773062166686053
1079,836,1337,5339.15,8.021051910463298,24.872999644441798,49.1667,-57.4333,DEER LAKE,0.9729431566565608,5363.092849799528,0.9773062166686053
1080,836,1353,5821.15,8.046839478602346,25.588278683049104,48.85,-56.4667,BUCHANS JUNCTION,1.0826469031967214,5254.756713719365,0.9773062166686053
1081,837,1336,5482.15,8.075391192008935,24.868387906174352,49.2167,-57.4,DEER LAKE A,0.9987428488617068,5364.483241923734,0.9773062166686053
1082,837,1396,5350.15,8.088759375641288,27.495885801189328,47.9492,-53.9653,GOOBIES,1.0830940204746622,4827.590916639041,0.9773062166686053
1083,838,380,3938.15,8.13814312951502,-17.437184206678914,52.3681,-126.06700000000001,STUIE TWEEDSMUIR LODGE,0.5323400417002394,7229.9248143740315,0.9773062166686053
1084,838,1409,4882.15,8.123374153662004,28.07929657526593,47.6833,-53.2,HARBOUR GRACE,1.0242888724736097,4658.212808839786,0.9773062166686053
1085,838,1416,5061.15,8.126197355843289,28.409254978313303,47.5167,-52.7833,ST JOHN'S WEST CDA,1.0839113869277954,4563.374292535048,0.9773062166686053
1086,839,1327,5404.15,8.166239327159682,24.433605951924587,49.5,-57.9167,WOODY POINT,1.0816959921230669,4882.61898839388,0.9773062166686053
1087,839,1335,5644.15,8.163405045656338,24.820435529383964,49.3167,-57.4,CORMACK,1.0223766290878862,5395.333506137818,0.9773062166686053
1088,839,1408,4986.15,8.190041551012682,28.02467154295287,47.7683,-53.2178,VICTORIA,1.049262472031126,4644.210121047396,0.9773062166686053
1089,839,1415,5052.15,8.19414810338018,28.327677223697947,47.6167,-52.8333,"PORTUGAL COVE, CONCEPTION BAY",1.0794029227603938,4574.285930146885,0.9773062166686053
1090,840,459,4920.15,8.2309107989876,-13.945921183040477,53.6,-120.7,CRESCENT SPUR,0.6485482711362294,7414.2409993904685,0.9773062166686053
1091,840,553,6274.15,8.20003412011223,-9.795808246162009,54.6328,-113.914,CROSS LAKE,1.0444462115038928,5870.829662431568,0.9773062166686053
1092,840,1326,5377.65,8.237598869652519,24.422087934304866,49.568349999999995,-57.88055,ROCKY HARBOUR,1.100081804294425,4777.472689350398,0.9773062166686053
1093,840,1416,5022.15,8.230534649080468,28.377457088340115,47.6222,-52.7428,ST JOHN'S A,1.0725677163753249,4576.101201916757,0.9773062166686053
1094,840,1417,4956.15,8.204004327886095,28.441250197777997,47.5667,-52.6833,SIGNAL HILL,1.0595253266484288,4571.5530189957735,0.9773062166686053
1095,841,372,3853.15,8.278348998002409,-17.79113416591288,52.3706,-126.685,BELLA COOLA,0.5584070337348741,6743.660486455397,0.9773062166686053
1096,841,374,3735.15,8.274041871210073,-17.733803823622914,52.3875,-126.596,BELLA COOLA A,0.5280755048800528,6912.620035308948,0.9773062166686053
1097,841,763,7578.15,8.254744499515642,-0.4925104513896938,55.751999999999995,-97.8661,THOMPSON ZOO,1.0624960582181848,6970.541724425226,0.9773062166686053
1098,842,763,7876.15,8.306018505604065,-0.4898819825218631,55.8033,-97.8625,THOMPSON A,1.1015108568628404,6988.047653326863,0.9773062166686053
1099,843,559,6044.15,8.338229481889595,-9.541711828422075,54.8217,-113.54,ATHABASCA 2,0.9988563673362413,5913.748525456517,0.9773062166686053
1100,843,1388,5077.15,8.364214892625444,27.171626563433914,48.3494,-54.1703,PORT BLANDFORD,1.0013332995613533,4955.323327540036,0.9773062166686053
1101,844,1362,5337.15,8.376252538700799,26.01104722118268,48.9333,-55.6667,GRAND FALLS,1.0122549026756882,5152.881809221512,0.9773062166686053
1102,845,352,3381.15,8.435665507273315,-18.679171105043885,52.185,-128.112,DRYAD POINT,0.7404890994308546,4462.481509895089,0.9773062166686053
1103,845,1391,5030.15,8.445814777909982,27.283942325012855,48.3633,-53.9639,CLARENVILLE,1.0011523695495137,4910.338341393153,0.9773062166686053
1104,845,1392,4989.15,8.455403278865548,27.32675373010038,48.35,-53.9017,LETHBRIDGE,0.9932929858268316,4908.851044421077,0.9773062166686053
1105,845,1406,4594.15,8.451504653479567,27.943711077735312,48.0336,-53.1189,BROWNSDALE,0.9553010588001672,4699.975273708224,0.9773062166686053
1106,846,1363,5257.15,8.501009717060045,26.02859585220155,49.0333,-55.55,WOODDALE BISHOP'S FALLS,0.9990711262934284,5142.622223525622,0.9773062166686053
1107,846,1406,5080.15,8.472075154038663,27.94608016403712,48.05,-53.1,SIBLEY'S COVE,1.0546767268045,4707.4729634470505,0.9773062166686053
1108,847,433,4952.15,8.535411084208292,-15.1078391603984,53.5314,-122.699,HIXON,0.7590668894581202,6375.942684485195,0.9773062166686053
1109,848,349,3507.15,8.583672151048917,-18.814523845819107,52.2697,-128.407,IVORY ISLAND,0.8370201165800182,4094.9547446887777,0.9773062166686053
1110,848,1324,5410.15,8.568414912870594,24.31154833282076,49.9117,-57.7889,COW HEAD,1.1417043608228679,4631.122915479496,0.9773062166686053
1111,848,1395,5113.15,8.56373467489512,27.445311512031026,48.3833,-53.6667,CHARLESTON,1.023866268791156,4880.630834395004,0.9773062166686053
1112,849,1366,5302.15,8.611102176608682,26.155877500630655,49.0667,-55.3,RATTLING BRK NORRIS ARM,1.0123041929667584,5118.840949895782,0.9773062166686053
1113,849,1389,5151.65,8.604478322603196,27.177498764165254,48.55345,-53.97885,TERRA NOVA NAT PARK CS,1.0277773160109316,4898.667729544704,0.9773062166686053
1114,850,345,3564.15,8.650836671452103,-18.9954872190085,52.2617,-128.719,MCINNES ISLAND,0.9104379205060782,3825.923628272418,0.9773062166686053
1115,850,1350,5783.15,8.666609018463804,25.467041342816824,49.45,-56.1667,SPRINGDALE GB FARM,1.0719093960373773,5272.748301135298,0.9773062166686053
1116,850,1364,5340.15,8.66721105650608,26.085348977670453,49.15,-55.35,BOTWOOD,1.0178493970545641,5127.440079097554,0.9773062166686053
1117,851,566,6524.15,8.714012642979082,-9.248503698991417,55.25,-113.18299999999999,CALLING LAKE RS,1.0596366066641834,6017.244320721331,0.9773062166686053
1118,851,1337,5475.15,8.71890176481015,24.90090147023769,49.7667,-56.8833,SOPS ARM WHITE BAY,0.9715912750805965,5507.355067334503,0.9773062166686053
1119,851,1372,5231.15,8.685825472640488,26.456691414409022,48.9833,-54.85,GLENWOOD,1.0069192941078606,5077.304055292372,0.9773062166686053
1120,851,1383,5104.15,8.722832271962591,26.924298610872224,48.7825,-54.2144,GAMBO,0.9991615035366305,4992.503722523757,0.9773062166686053
1121,852,1376,5328.15,8.743890975982405,26.6323194328237,48.9464,-54.5769,GANDER INT'L A,1.0299901266476332,5055.6155672007335,0.9773062166686053
1122,853,628,6531.15,8.809364042689996,-6.468147253388817,55.8333,-108.43299999999999,BUFFALO NARROWS A,1.0184343855406575,6267.397868353243,0.9773062166686053
1123,853,1296,6556.15,8.814282270815493,23.06720997624393,50.7,-59.3167,TETE A LA BALEINE,1.2208689899713572,5248.201244395764,0.9773062166686053
1124,853,1361,5274.15,8.810253366767206,25.964771266328885,49.3333,-55.4,POINT LEAMINGTON,1.0033522724890018,5137.238160487871,0.9773062166686053
1125,854,1354,5530.15,8.821525899603293,25.642929995177152,49.5,-55.8167,ROBERT'S ARM,1.0385875821191055,5203.846134076038,0.9773062166686053
1126,855,435,4977.15,8.87826046466807,-15.032157730656927,53.88,-122.76700000000001,PRINCE GEORGE STP,0.768346767799225,6330.734819415811,0.9773062166686053
1127,855,436,5315.15,8.871679997996239,-14.978951097074027,53.8908,-122.679,PRINCE GEORGE A,0.8214842619207897,6323.345897559035,0.9773062166686053
1128,855,804,8196.15,8.876406118523924,1.2834890209619778,56.3575,-94.7106,GILLAM A,1.087986250498993,7362.3617431512785,0.9773062166686053
1129,855,1177,7845.15,8.894474268549919,17.832949980002578,52.9272,-66.8742,WABUSH LAKE A,1.0047754238824882,7630.674162064699,0.9773062166686053
1130,855,1348,5453.15,8.896623657666789,25.39955778468893,49.6833,-56.0833,MIDDLE ARM,1.0046030782102962,5304.978166024282,0.9773062166686053
1131,856,313,3566.15,8.9221102400567,-20.436114299632873,51.9333,-131.017,CAPE ST JAMES,0.9447511814572508,3689.0354126860125,0.9773062166686053
1132,856,545,6167.15,8.945174276422476,-10.141512662623668,55.2833,-114.78299999999999,SLAVE LAKE A,1.000000338168803,6027.191995919486,0.9773062166686053
1133,856,1323,5701.15,8.917592883317909,24.275196665536356,50.2364,-57.5811,DANIELS HARBOUR,1.2255629252830358,4546.293970073756,0.9773062166686053
1134,856,1369,5704.15,8.920267481638986,26.294066602940795,49.2667,-54.8833,COMFORT COVE,1.1001526113417426,5067.207220470383,0.9773062166686053
1135,857,351,3611.15,8.955361509771853,-18.73384631813608,52.6431,-128.524,BOAT BLUFF,0.7757042602705293,4549.671215022095,0.9773062166686053
1136,857,545,6097.15,8.961434607356354,-10.137658918282566,55.3,-114.78299999999999,SLAVE LAKE A,0.9893503156597376,6022.924847390822,0.9773062166686053
1137,858,437,5588.15,9.03609287570386,-14.957868580247082,54.0531,-122.736,PRINCE GEORGE 15NW,0.8612056894680169,6341.497509207395,0.9773062166686053
1138,858,1398,5202.15,8.995449237262823,27.614971456792322,48.6672,-53.1142,BONAVISTA,1.0389267529394477,4893.601517776011,0.9773062166686053
1139,859,513,5831.15,9.080275297690294,-11.587901017642837,55.0667,-117.26700000000001,VALLEYVIEW RS,0.9817444512656636,5804.788749231257,0.9773062166686053
1140,859,1384,5226.15,9.056836628386925,26.98639574205796,49.0389,-53.8756,INDIAN BAY B.B.,1.0211339578390126,5001.840204248564,0.9773062166686053
